Sheela Wildber,1990-07-19,547710.83,15
Pietra McBeith,1950-11-24,350374.97,53
Rana Simoneau,1976-11-22,758228.99,55
Carita Pavlik,1996-04-17,12043.94,21
Lutero Dallimore,1961-01-14,748384.38,4
Nannie Skacel,1991-01-16,132880.09,48
Brook Bremner,1994-11-30,132092.6,47
Devin Ludgrove,1959-01-07,96721.56,10
Griff Absolon,1953-01-25,419034.49,59
Drucie Burchard,1989-07-29,580473.03,14
Gerrie Van De Cappelle,1996-12-17,600304.0,33
Nikolia Taggett,1951-01-15,394064.12,24
Dannie Storks,1966-02-06,354349.31,60
Adore Stevings,1993-01-18,766932.91,10
Cody Tsar,1964-12-07,688057.29,52
Moise Dudeney,1967-08-18,744842.1,22
Casey Loudyan,1988-07-02,193766.18,27
Nichole Clawson,1952-08-02,477959.69,53
Bastian Inder,1986-11-21,458880.39,4
Benjamin Canete,1960-03-13,810117.33,33
Elden Keast,1967-09-26,542487.08,41
Owen Veillard,1985-06-08,528734.0,53
Saloma Hadgraft,1970-07-26,147125.06,20
Cassius Pethick,1976-08-01,746840.89,39
Nicolea Rase,1976-12-25,734756.0,51
Gertruda Yukhtin,1954-06-28,341612.39,26
Hildagarde Apedaile,1994-08-06,61893.12,33
Tandie Glyne,1953-08-20,877934.0,1
Berget Alston,1981-05-29,957165.62,5
Evangeline Timson,1979-06-24,765743.54,29
Terrijo MacAllister,2000-02-14,788620.81,5
Schuyler Freckelton,1963-11-15,361377.1,6
Vasili Mundow,1979-06-18,720448.34,30
Keir Butt,1961-04-29,124379.75,19
Karola Reagan,1958-11-12,344698.69,28
Tristam Connaughton,1958-04-24,983484.09,51
Bendicty Abrehart,1999-01-01,799465.12,43
Tallou Dionis,1962-04-30,31149.83,12
Wolfgang Pettigrew,1966-05-04,156836.86,16
Viviyan Rein,1971-05-02,279113.22,18
Elianore Hamlington,1967-04-23,180451.98,26
Penrod O'Hallagan,1957-07-16,397952.45,39
Roslyn Henker,1995-12-19,418478.13,10
Thane Mac,1956-11-17,11761.99,26
Mala Chevalier,1990-06-11,941740.52,17
Jose Thomassin,1980-02-19,346587.82,29
Thom Dargie,1983-11-28,470156.02,14
Melvyn Robbs,1976-03-31,914202.85,31
Hasheem Carswell,1965-07-22,335878.56,34
Dru Matyugin,1978-12-19,344452.07,26
Denise Aldous,1975-05-18,112763.64,36
Tim Samweyes,1967-07-19,721108.0,24
Pepe Roizin,1997-01-01,874546.18,32
Cornelius Antognoni,1971-12-14,607990.31,58
Janelle Farmery,1977-01-17,250169.49,11
Sunshine Pollastrino,1961-10-23,14541.42,33
Eolanda Comberbeach,1952-04-25,645218.18,41
Maryann Santer,1973-08-08,884391.34,48
Dee Mixworthy,1956-09-06,442865.05,43
Ruthy Clemitt,1996-03-18,242675.03,4
Rianon Rosewall,1970-05-01,625968.22,20
Town Scroggie,1991-02-26,200443.59,54
Lonnie Schultes,1970-11-08,987724.25,11
Vasili Oylett,1982-08-23,109760.02,14
Udell Maben,1955-08-12,108798.75,19
Katusha Bradick,1952-05-27,900088.86,20
Barb Drover,1984-05-23,735970.6,53
Ursa Tabary,1952-08-03,41977.41,35
Jolynn Morrish,1980-05-20,823111.66,8
Heall Bloom,1968-06-14,285152.7,10
Berta Cottis,1959-06-29,908833.3,43
Rona Elcombe,1998-10-28,888870.88,46
Carl Paoletti,1953-02-20,186646.14,9
Noellyn Newbegin,2001-07-15,528038.26,37
Gerda Jacobssen,2001-09-28,190907.85,32
Bevon Avraam,1954-06-21,415421.5,46
Cosimo Philcott,1990-04-16,277422.62,54
Letty Gerardet,1997-05-08,272393.43,16
Obadiah Hellmer,1957-03-06,436970.73,32
Malvina Georg,1971-08-29,815804.65,13
Corenda Hannay,1967-06-28,773496.09,55
Donavon Moody,1985-02-25,577308.67,29
Blair Meni,1972-07-30,104335.29,10
Bryn Belfelt,1995-11-13,381809.0,19
Virginie Hammerson,1960-12-08,482318.27,46
Kristian McCay,1985-03-15,225745.86,2
Saxon Bean,1976-12-09,391513.1,9
Rafe Gianolini,1996-11-19,613816.6,32
Avictor Perschke,1991-07-10,342079.2,24
Corella Gouda,1979-09-08,878392.96,8
Bird Rowlatt,1992-05-14,123976.77,12
Kennith Postles,1999-04-16,201414.7,57
Rayner Kimbling,1954-11-26,83347.51,45
Marieann Borgne,1952-10-28,513324.03,11
Rena Reolfi,1997-08-31,456254.39,59
Adair Pynner,1988-06-09,18622.17,14
Wendie Dionis,1968-04-17,181647.26,23
Fritz Boultwood,1990-01-16,367859.67,9
Betsey Methven,1998-04-28,492544.16,2
Tybie Bearcock,1962-10-11,234602.31,17
Doyle Carnew,2000-03-09,679193.72,38
Rafe Coleford,1961-11-11,665923.84,9
Bertie Vosper,2000-07-21,800600.69,36
Crystie Le Surf,1971-07-29,134754.39,3
Orton Hunsworth,1965-03-10,712167.68,24
Valentine Swatridge,1962-04-16,990653.54,9
Guendolen Berwick,1963-10-03,153983.41,34
Vincent Missen,1980-03-27,201835.2,59
Anthia Francesc,1976-09-28,243148.48,26
Wendi Girardi,1986-09-04,385292.23,29
Dawn Dominiak,1975-01-25,464194.66,6
Henryetta Grayston,1970-08-13,276468.38,10
Brucie Dykas,1983-04-19,60209.42,15
Mariska Feldfisher,1958-12-15,126679.45,54
Janella Woods,1994-09-06,786734.57,54
Ryley Lambird,1972-03-28,906471.03,45
Klarrisa Jorgensen,1996-06-21,874554.45,18
Valle Cejka,1987-06-02,955600.42,24
Austin Power,1996-09-05,787332.76,27
Ash Ragate,1989-02-01,641741.26,48
Cyril Dendle,1973-01-15,280692.45,53
Delphinia Spitell,1978-12-16,236774.0,27
Monah Shipton,1995-04-23,355070.94,3
Roana Keighly,1986-06-14,251550.01,26
Ermentrude Dallicott,1951-05-01,889566.84,34
Leonore Golightly,1995-10-12,975897.39,11
Bev Gritland,1966-07-30,917163.55,25
Sibilla Landsborough,1961-11-26,929033.57,22
Yvette Pedri,1995-12-11,766505.94,42
Laureen Osgorby,1960-01-14,197812.19,21
Tatum Kindred,1994-12-07,742338.29,46
Jana Markey,1971-10-08,185455.6,36
Wat Glading,1989-09-23,425083.63,32
Jordanna Frentz,1981-07-07,791514.81,51
Nomi Dawtry,1984-06-01,466472.97,20
Issiah Appleby,1974-06-21,495631.19,46
Tanhya De La Cote,1973-10-27,591886.75,44
Gretal Lovitt,1985-09-14,713203.8,43
Miranda Caseri,1999-05-24,577829.98,3
Amye Priddey,1986-07-02,983947.98,16
Helge Ludye,1956-04-29,571791.68,50
Peder Curgenuer,1997-10-23,379236.03,8
Adele Merck,1974-11-05,459144.77,13
Juanita Hemmingway,1997-07-19,771046.64,16
Reider Cossington,1998-06-22,4526.51,9
Llewellyn Hanks,1987-05-05,39929.66,5
Krishnah Pavelin,1962-10-02,916241.0,41
Susi Tabram,1987-08-03,436631.52,56
Kary Prophet,1995-12-03,323482.45,23
Sheba Whillock,1976-09-17,693610.64,53
Westley Emmott,1996-07-06,616006.46,53
Quinlan Valett,1996-04-30,782794.37,44
Stafani Burburough,1995-03-28,162233.78,10
Abbye Beardon,1958-10-29,388363.81,7
Judon Ducroe,1957-09-25,235312.05,31
Rahel Ionn,1961-12-06,475417.31,7
Abelard Pace,1953-05-05,852875.54,13
Beitris MacQuaker,1989-05-30,763897.21,23
Arlie Stacy,1998-12-31,679925.34,50
Anthea Langcastle,2001-03-30,385584.9,32
Leonie Khidr,1965-12-06,824779.69,42
Nickolaus Rixon,1988-08-22,804170.1,43
Danya Metcalf,1979-10-01,684309.0,21
Casper Mc Gaughey,1995-06-21,498993.92,58
Ashly Ainsby,1988-06-05,313747.29,17
Elmo Veasey,1995-01-12,620104.02,35
Yehudit Alebrooke,1986-01-16,891821.0,37
Etienne Jimeno,1953-05-10,804691.99,4
Lynea Huffey,1980-08-13,635927.77,49
Giraud Di Bartolomeo,1950-10-11,15606.1,48
Trisha Rioch,1989-03-02,739589.39,5
Esra Bloxland,1995-01-12,639041.98,58
Phoebe Pordal,1959-09-14,492505.9,58
Jerrome Aitchinson,1955-02-10,33670.83,19
Melinde Wyborn,1969-06-27,335427.72,50
Thalia Coultous,1960-12-16,925975.28,34
Phoebe Geggus,1960-06-03,98394.41,45
Blisse Allanson,1977-12-11,443544.02,2
Stephanie Swinford,1955-08-19,230134.49,20
Maryanna Coughlan,1980-11-07,94172.83,56
Nicolai Boobier,1953-10-11,475899.48,56
Sande Antat,1955-04-30,918337.33,32
Bobbee Ledingham,1989-02-17,445372.97,21
Glennis Austins,1962-09-13,375181.09,43
Chalmers Roscoe,1960-04-20,248072.33,54
Dallon Popham,1993-06-20,618574.03,15
Gordan Tytherton,1982-03-29,519226.08,46
Muire Lars,1963-01-06,750051.0,47
Lari Tieman,1955-04-20,302084.0,43
Fenelia Greedyer,1994-07-09,424631.43,20
Chandal Newe,1991-12-04,649368.41,19
Editha Grimwood,1982-11-09,930416.26,35
Heida Grinter,1980-09-25,750688.16,60
Lib Servant,1977-01-23,685175.34,4
Lyndsay McGeechan,1987-12-03,370715.15,25
Daloris Anstee,1993-04-24,628556.48,4
Mariam Nower,1973-03-03,885678.25,19
Yetty Gianetti,1985-08-30,280895.04,33
Lesya Thaine,1956-06-02,774324.96,41
Ainslee Gilmore,1995-07-10,553438.16,43
Jeniece Cromack,1984-12-17,584812.53,32
Julita Duerden,1972-06-04,502964.19,12
Samuel Tritton,1998-06-30,897670.76,54
Cherry Rappaport,1972-02-12,697533.74,44
Robb Hawke,1991-10-29,108253.37,39
Joyann Dyer,1987-03-14,522402.28,29
Ardelia Fransman,1997-10-06,971788.09,13
Dusty Nind,2001-02-20,635622.16,46
Rozamond Barke,1970-09-27,513597.44,45
Sheelah Bellenie,1995-05-21,328149.71,5
Michele Brucker,1988-01-12,889613.03,53
Grethel Zorzin,1987-03-22,521940.52,17
Josh Beddon,1966-11-29,159714.63,30
Javier Fealy,1951-10-29,490248.34,17
Terrijo Meek,1979-05-17,430763.1,33
Vicky Bruty,1959-05-10,828023.8,6
Matthias Muncaster,1975-07-04,24718.52,57
Lissie Osgordby,1991-09-18,379841.98,10
Chrisy Guare,1997-08-22,84066.81,49
Ellette Winning,2000-12-12,557148.53,41
Batsheva Ghelarducci,1953-03-19,911392.17,1
Kandy Duckitt,1993-11-09,720979.66,7
Patrice Riggert,1957-02-06,933862.6,15
Jourdan Schuster,1976-06-01,164029.62,48
Sigismond Deniso,1967-06-02,586166.3,54
Constanta Stait,1981-12-25,392557.54,47
Ginni Ribbon,1988-07-15,790443.17,51
Tabbie Snasdell,1967-03-05,648958.56,46
Norbie Trent,1951-05-19,562417.81,4
Sibyl Sasser,1954-07-13,452561.98,16
Pennie Denerley,1990-11-13,248966.09,2
Desiri Exter,1971-07-15,30114.17,21
Merrie Stockau,1972-12-29,163828.79,2
Hallie Moyer,1990-12-18,594065.49,38
Darcie Oiller,1969-12-08,540326.52,6
Sky Duckham,1970-09-19,824531.31,28
Jock Spadollini,1997-03-04,258838.83,23
Emanuele Saffen,1975-03-22,798185.48,57
Margarete Gresley,1951-01-17,719946.95,48
Linda Pallatina,1959-11-22,258757.01,11
See Escreet,1990-02-04,82466.61,6
Anders Fransson,1953-03-09,4469.03,18
Tulley Stagge,1972-08-14,66855.36,32
Kerianne Gordge,1983-07-18,904424.44,58
Zebulon Hurdedge,1991-09-08,876976.66,54
Wallache Schapero,1952-11-10,458899.77,16
Brant Cosbee,1957-05-11,243125.1,11
Frederick Gueste,1966-11-06,178795.9,6
Ruthi MacDonogh,1984-08-11,999950.34,51
Fenelia Blucher,2001-05-18,122963.07,38
Monica Crimpe,1981-01-23,198504.96,56
Lilah Bean,1963-09-24,526388.56,2
Annemarie Dundridge,1996-12-23,536974.29,27
Ciel Nilles,1970-03-07,838081.33,12
Babbie Rizzillo,1993-07-13,89839.6,38
Basile Kensit,1991-10-24,842450.88,21
Tomas Broader,1973-06-23,8792.81,22
Ricky Karpov,1951-07-01,861456.0,25
Dalt Rodenborch,1980-09-05,276059.64,1
Victor Kinmond,1998-09-23,659.86,29
Karla Antowski,2001-07-24,302035.68,42
Vasily Sibun,1972-02-15,687578.17,49
Shina Lowfill,1961-06-08,938822.75,24
Robinet Mandry,1982-05-23,646678.84,47
Chase Renfree,1980-03-07,992106.01,1
Worthington Matthesius,1996-03-05,105252.0,1
Andros Yoslowitz,1992-11-12,345326.84,50
Thea Folbigg,1959-07-13,414650.96,53
Ingar McCarney,1955-03-17,574816.92,9
Ursola Jefferson,1972-10-24,662793.69,25
Harriet Inseal,1964-12-31,396156.83,53
Anastasia Rivenzon,1975-06-25,456302.63,54
Beverley Newbury,1982-02-14,373829.68,44
Boyce Owers,1952-01-26,76183.96,53
Colby Copnall,1954-08-22,894317.89,57
Marita Mayfield,1994-04-16,852177.71,58
Avrit Baskwell,1981-04-22,391525.31,58
Nefen Grodden,1968-11-20,959852.9,13
Virginie Martyn,1987-03-18,323678.85,36
Randall Galler,1955-11-07,940984.33,4
Tootsie Muncaster,1954-01-24,124216.8,40
Farrel Macieiczyk,1953-05-09,466394.12,10
Maryl Faires,1969-05-08,360741.5,39
Odilia Eastabrook,1988-03-18,818548.26,12
Thurstan Temblett,1951-04-13,651387.63,28
Dasha Panichelli,1981-05-15,575842.49,24
Ame Allenson,1973-08-14,598198.93,13
Esmeralda Flannery,1979-05-16,397414.62,43
Louie Yelden,1990-07-16,383094.22,27
Almeta Enever,1987-07-09,526431.09,6
Arly Elijahu,1970-12-04,84615.93,20
Zane Alberti,1984-03-07,981156.76,51
Chris Osan,1992-01-04,79832.01,30
Jazmin Laverty,1981-01-13,121883.49,51
Ingaberg Gomby,1968-03-17,478604.71,15
Ange Kubis,1968-06-12,992009.45,55
Neila Hoffner,1985-08-22,78973.05,5
Gerti Jemison,1992-04-20,205408.23,55
Arel Margeram,1957-09-06,886679.14,37
Bea Henderson,1954-01-18,550944.06,5
Donica Gallardo,1981-08-01,249286.3,41
Bathsheba Prestney,1995-12-03,508440.62,28
Jethro Arboine,1990-02-13,154045.5,43
Robina Oliveira,1978-07-09,983510.35,34
Vin Keymer,1994-02-10,268192.35,36
Kathryn Vaun,1968-07-16,505954.84,2
Sal Schmidt,1974-01-16,773328.13,28
Karleen Wilds,1960-05-21,650185.02,53
Netta Boyde,2000-10-04,87287.47,6
Faye McCurt,1951-01-27,173692.1,50
Torrence Sawart,1986-09-19,872970.44,53
Lucille Rauprich,1985-08-26,781486.78,50
Araldo Cescotti,1963-08-27,434151.6,8
Ellyn Scoggins,1961-02-14,131313.74,28
Quincy Meenehan,1983-12-23,99670.61,23
Peri Le Monnier,1989-07-27,802549.95,12
Jobey Doudny,1983-12-11,728099.8,10
Joelly Robberts,1951-11-14,759239.3,24
Myrtia Hackin,1996-11-12,926943.11,22
Midge Lippett,1983-02-11,767963.55,60
Kingston Walsh,1987-01-17,149950.08,16
Lovell Isakovic,1988-01-05,662402.17,27
Nita Pawlick,1980-12-15,687262.42,33
Tory Francklyn,2000-09-10,390250.67,28
Tiffani Goodyear,2001-05-15,114407.92,24
Elliott Frew,1972-08-08,45366.6,41
Darya Rickertsen,1970-02-08,789757.98,31
Jone Bonnor,1961-05-23,19430.6,18
Carlee Railton,1956-10-06,171163.86,43
Karl Westmacott,1981-05-27,123260.81,12
Kathrine Battlestone,1953-07-24,748506.72,38
Dukie Maccrie,1999-08-12,91181.58,34
Elisabetta Sollom,1990-04-19,726055.0,5
Reba Smickle,1997-09-29,832872.75,13
Jessi Jailler,1977-12-13,254184.53,26
Richie Wallett,1995-09-05,299409.72,35
Joshia Turpie,1983-09-03,83097.29,41
Shay Moggie,1969-01-16,408193.57,21
Gerianne McQuarter,1971-12-14,236937.45,22
Powell Clapp,2000-02-25,822536.23,46
Romola Meneghelli,1967-04-15,169197.93,13
Cris Guyot,1991-09-13,745129.37,17
Clerkclaude Swynfen,1965-07-09,25574.24,20
Kassi Syncke,1978-02-07,210124.92,7
Sibilla O'Keefe,1979-08-07,705635.63,24
Molli Reynold,1962-02-10,382834.61,45
Katleen Besnard,1953-09-08,338989.03,7
Nefen Knuckles,1971-05-22,445672.01,39
Padraic Zammitt,1972-01-14,862367.74,17
Jess Egger,1978-11-12,942797.14,25
Fanechka Golde,1975-07-03,715516.99,14
Rosy Oattes,1981-04-22,2954.72,21
Tiffany Chappel,1971-05-30,551896.17,14
Candis Mulderrig,1951-05-27,653974.77,8
Lemmy Vockins,1954-07-24,180084.56,31
Tristan De Freitas,1991-07-23,915728.94,31
Trudie Pinckstone,1959-12-20,21737.51,36
Pollyanna Meconi,1995-07-23,950947.23,16
Hugh Debney,1961-02-11,885452.21,34
Sutherlan Frise,1983-08-18,794496.8,38
Glennis Greedyer,1962-11-30,26714.43,55
Vivien Burch,1957-12-24,292277.0,47
Justinn Zecchii,1988-09-21,733198.8,14
Drud Seaborne,1998-12-23,465115.82,51
Latashia Dionsetto,1968-12-09,399879.43,28
Zack Castrillo,1984-08-31,34528.28,37
Eloisa Porch,1999-03-25,707663.49,14
Jere Porker,1972-11-01,404117.16,36
Cull Crossby,1960-06-15,764601.0,17
Vladimir MacMorland,1965-06-29,298327.56,24
Jasmina Fathers,1996-08-06,269004.95,24
Tansy Heape,1994-03-11,193455.48,41
Hannis Lacer,1967-12-14,292369.89,12
Corie Fontanet,1961-12-06,841812.62,59
Jon Croose,1972-09-12,221429.52,43
Shell Mitchiner,1969-11-09,359471.34,28
Carleton Longland,1975-08-21,261533.17,12
Britney Crowd,1965-11-25,427513.65,31
Marwin Eccott,1977-01-28,835022.51,55
Berton Prendergrast,1981-05-02,207424.39,31
Evelyn Sarginson,1998-05-10,245885.2,30
Darrell Scoggin,1957-06-05,384789.47,21
Lian Wolfarth,1964-03-26,58734.54,51
Nehemiah Cisco,1968-04-07,509525.69,32
Basile Gillmore,1968-06-06,37683.74,36
Woody Brimilcombe,1975-05-02,275320.27,14
Aigneis Exon,1974-09-09,911260.26,47
Tiffi Southworth,1982-11-17,483444.95,43
Renard Keeping,1965-12-16,737045.02,17
Christina Kyte,1997-09-01,469346.49,21
Bentley Kniveton,1985-01-13,380325.16,48
Carilyn Glover,1986-06-04,223875.34,7
Dilly Marusik,1952-01-21,832123.98,15
Cesaro Mayfield,1995-06-04,976742.32,34
Vi Gonzales,1990-07-30,307695.82,5
Rebecca Feaveryear,1975-07-08,835084.54,58
Forrest Kenward,1953-12-12,594279.88,18
Serge Fernanando,1987-08-07,541565.0,20
Jacqueline Bordiss,1977-02-19,513485.89,54
