Amandi Drummer,14/10/1984,1299.42,39
Celia Cicchetto,17/03/1976,44453.09,42
Jeddy Grono,24/10/1973,10507.51,43
Aaron Shewsmith,11/05/1994,96545.81,34
Lynnet Kinver,17/09/1980,82431.6,53
Marys McArthur,25/10/1972,12590.01,22
Anneliese Hakonsen,03/03/1981,48776.69,24
Shae Bothwell,17/05/1988,18031.72,59
Daryle Corpes,22/03/1976,31898.46,9
Judith Barajas,20/04/1995,61594.11,30
Mindy McRobb,24/11/1977,44731.33,15
Kaitlyn Houltham,29/05/1990,39225.99,53
Rowena Blodgetts,24/10/1983,51486.35,16
Burch Prisk,27/04/1978,71231.09,29
Baron Jedrzejczak,12/11/1974,69690.03,1
Hedwig Ondrusek,19/02/1978,97532.03,58
Goldarina Schrader,12/07/1988,61649.98,7
Tiffanie Elleyne,10/10/1994,20181.7,39
Melva Skirvin,12/11/1988,27085.72,56
Jillana Desmond,19/03/1996,18597.88,49
Daisi Likly,28/03/1980,51033.87,21
Lorita Franek,12/01/1994,13649.63,25
Sherline Saturley,19/12/1980,94228.71,24
Evonne Nelthorpe,26/02/1996,42043.24,22
Berthe Estcourt,02/04/1995,46798.24,50
Mikol Bastide,25/06/1978,51724.99,26
Maisie Priddie,17/12/1985,32928.28,55
Loree Loney,27/05/1982,69067.45,56
Sophi Wyett,29/09/1996,79234.63,42
Catlaina Rappaport,26/12/1972,5528.9,15
Smith Tyler,08/05/1994,31480.97,58
Tyrone McKean,08/10/1988,69448,50
Hoyt Sparkes,17/09/1992,41504.24,7
Nicky Guiton,09/05/1995,52285.01,57
Julia Okenden,31/05/1975,26352.3,47
Clarie Eldridge,23/07/1999,62890.24,24
Thomas Domke,21/12/1977,26217.19,26
Natty Oxtiby,26/11/1992,32110.36,54
Mortie Odam,25/02/1986,61574.13,19
Andrus Chiplen,21/08/1981,3472.49,23
Verge Byway,28/08/1989,12839.04,48
Bartlett Lamzed,22/09/1984,71935.27,57
Randee Bonar,17/06/1999,771.5,35
Hugibert Edbrooke,19/11/1997,5692.06,59
Roslyn Courtliff,03/01/1984,75916.82,54
Kariotta Ghest,11/05/1975,89952.6,13
Vinny Brave,31/08/1980,94896.32,58
Lorinda Klimentyev,02/01/1994,97940.4,26
Jillane Wait,22/03/1976,69242.28,4
Emmie Furlong,18/08/1979,32312.21,12
Wynny Southern,23/08/1983,2581.84,56
Karyl Dutnell,01/08/1987,50663.02,16
Werner Towers,14/02/1979,55883.1,42
Roi Espinha,21/02/1990,73723.66,17
Jodie Franciottoi,30/03/1977,89161.63,59
Clemente Delos,21/07/1989,71303.95,11
Sammy Oluwatoyin,03/11/1971,1329.79,49
Jamison Van den Bosch,14/02/1981,37065.19,30
Nathalie Pidgeon,18/07/1996,73558.34,30
Uta O'Kielt,17/12/1986,65407.33,9
Terrence Tighe,13/10/1979,91956.1,54
Mikel Spaducci,21/07/1989,69964.31,2
Kermy Byne,13/01/1997,11100.01,33
Wiatt Elcombe,21/12/1985,62298.58,14
Cherlyn Cosser,02/08/1983,82395.38,58
Dreddy Easthope,23/05/1988,12172.14,52
Roth Porrett,16/01/1984,83623.87,49
Samara Teasell,05/04/2000,50997.14,37
Leelah Cozby,20/04/1980,6620.11,13
Anetta Kibbey,21/01/1978,46639.31,14
Lonna Markie,08/07/1981,13811.34,13
Reggy MacWilliam,21/07/1976,61983.21,33
Georgianne Robun,16/03/1993,68961.15,31
Cherilynn Ketchaside,10/09/1973,40639.47,14
Sally Fancett,24/09/1987,2882.02,55
Tommie Storrar,06/04/1984,58365.6,21
Jillayne Antoniazzi,10/02/1993,37375.25,27
Carlen Larmet,24/08/1992,85449.44,56
Brendis Cremer,07/10/1982,80903.16,2
Nappy Delacour,25/07/1973,18260.97,46
Neilla Pierce,29/11/1994,64474.69,31
Harriette Slayny,09/01/1981,85292.58,57
Niko Crittal,28/02/1978,43400.97,15
Minne Sunley,27/02/1974,78400.21,34
Theressa Stansbie,09/10/1973,45966.54,25
Pippo Haggidon,12/07/1976,59141.38,54
Angel Crush,03/09/1992,10411.46,51
Riordan Edgeon,30/06/1994,17769.53,18
Regine Timpany,10/09/1985,58048.68,53
Joellyn Ahlf,18/03/1986,10708.55,38
Cordy Altimas,17/02/1976,88902.78,20
Vivia Dinesen,03/12/1989,41863.53,7
Ivan Maylam,01/09/1994,27904.65,55
Sandro Petters,26/09/1986,94561.24,42
Agretha Spowage,09/11/1995,6708.72,35
Nikolas Zum Felde,21/06/1979,80664.53,49
Milka Immins,20/11/1986,96940.21,40
Thorstein Cordelle,28/04/1992,17846.79,33
Judon Murphy,07/02/1980,11479.78,15
Rhett Gillogley,27/11/1980,68938.57,5
Dorette Gladdis,06/10/1999,61437.18,48
Gerta Fetteplace,28/10/1993,88172.18,29
Kata Pharro,25/04/1995,52263.9,41
Glynis Davio,31/01/1988,28956.21,48
Lynea Lyngsted,15/10/1992,46516.19,30
Nikolia Ducastel,03/01/1982,92243.45,60
Emmie Hinsch,17/04/1978,24172.07,38
Theodoric Scates,14/09/1987,35997.7,41
Anissa Hought,18/11/1984,84824.43,17
Margeaux Hutchins,11/10/1977,40600.11,32
Kent Weekland,28/07/1993,87773.01,57
Irwin Stanfield,21/05/1997,27886.8,31
Paolo Roget,22/10/1985,41896.32,3
Tarrah Ashfull,20/02/1993,57580.75,30
Pandora Smullin,25/07/1981,68996.61,29
Bridie Longwood,20/03/1981,92235.33,10
Germayne Rymell,03/11/1983,68191.16,37
Veradis Dring,26/10/1988,48283.71,23
Verne Drissell,13/10/1986,52585.54,1
Gwyneth Heyns,07/07/1999,59212.15,20
Violet Van Haeften,11/10/1981,54413.79,21
Constantin Le Marchant,06/01/1994,79761.28,19
Laurie Sander,18/01/1973,11149.48,24
Joletta Grout,21/04/1973,19642.24,7
Ferdy Batram,13/11/1988,95820.99,11
Cynthia Schneidar,23/07/1988,97085.68,14
Ellwood Steabler,07/08/1986,57177.64,20
Giorgio McIvor,23/02/1985,12333.79,2
Edgar Bruinsma,14/10/1979,38029.32,39
Lauree Tineman,31/12/1977,40918.17,26
Nicko Dahlbom,07/11/1975,10061.06,17
Almeria Pietrzyk,01/05/1992,40523.33,17
Hamnet Schoenrock,19/03/1972,45334.7,48
Whitby Caps,12/06/1999,34839.34,10
Otho Calderon,04/01/1978,28272.05,50
Rem Scholtz,19/01/1995,1994.38,9
Vincenty Gian,30/11/1994,20895.46,16
Bastian Ryan,11/09/1976,25314.46,25
Bastian Domenge,16/05/1985,80483.41,11
Courtney Mussetti,11/05/1985,28129.48,9
Andree Stedman,31/05/1995,3989.41,15
Annecorinne Hainey`,04/07/1991,19675.49,54
Joey Cheake,28/08/1980,97902.93,15
Cosimo Pardi,15/07/1999,43193.1,51
Tish Crayker,03/11/1985,22453.96,27
Hamnet Rudolfer,26/08/1996,24473.21,8
Seline Metrick,26/01/1981,10580.75,27
Saba Pietri,23/10/1988,60245.35,2
Joyce Byrd,08/04/1997,6830.32,60
Tabitha Bohlens,09/11/1971,24770.01,47
Gnni Trueman,06/08/1994,61564.26,57
Chickie Redmile,16/07/1991,64828.36,34
Sanson Peerman,06/11/1974,64696.98,1
Matilda Lorand,29/09/1985,28538.1,37
Axe Steere,27/12/1988,80953.76,33
Stefania Yeatman,27/11/1984,75815.86,7
Baryram Whoolehan,24/06/1991,29375.54,7
Lotti Tilbrook,21/01/1974,71216.21,32
Mirna Hansford,20/01/1983,16969.96,38
Rennie Botfield,14/02/1995,72848.91,22
Giulietta Shambroke,16/10/1991,27562.45,55
Nance Deshorts,02/05/1992,32006.63,4
Paolo Bidgood,16/06/1987,84811.97,21
Demetris Sommerlie,27/07/1985,86086.62,54
Shana Faill,27/08/1979,26660.12,53
Nonna Splevin,02/11/1992,96547.39,25
Klement Fossett,27/01/1994,37334.64,44
Gerek Lingner,11/08/1986,98050.86,46
Mariska Gwatkin,12/03/1999,63590.39,33
Thomasine McMullen,14/11/1997,71154.42,4
Yale Fain,09/06/1988,40268.77,0
Jenelle Yetts,08/07/1998,78626.14,32
Deedee Fasset,21/07/1989,25655.1,40
Cleon Chaney,09/03/1973,20831.31,11
Keenan Kaszper,05/01/1975,75424.19,54
Rina MacEvilly,01/09/1988,56436.8,25
Dorree Musson,11/06/1978,94103.01,4
Carmine Hedon,03/04/1991,5212.58,43
Derrick Anyene,14/06/1979,66420.07,1
Corri Threadgill,27/11/1981,49959.46,15
Humfrey Daltry,27/03/1973,4337.78,59
Hazel Medd,10/03/1979,94105.14,51
Anthea Muscat,19/06/1976,30832.73,51
Tyrus de Banke,25/11/1996,67744.41,14
Harley Ateggart,18/09/1977,1865.85,11
Nollie Giller,16/06/1993,25667.38,10
Elijah Shortcliffe,25/06/1998,5696.64,45
Tommie Coard,02/01/1980,23757.07,29
Beatriz Kenzie,25/04/1999,85550.61,8
Kiley Locock,14/04/1981,66925.62,43
Darrell Boatright,07/10/1993,55361.97,25
Amandie Keddie,25/03/1985,11937.17,8
Cosmo Runciman,06/08/1984,19149.52,25
Cleon Westall,22/07/1998,73579.93,39
Diarmid Mayworth,13/08/1992,75745.22,24
Cristiano Perfect,17/01/1986,20578.37,16
Maribelle Spriggin,11/09/1977,89009.55,32
Emalee Genny,09/09/1973,16065.25,40
Rebekah Thwaite,13/06/1985,91292.35,14
Candace Boffey,13/12/1991,25804.47,42
Denys Barcroft,22/10/1994,24848.51,44
Alejandra Mellmer,27/09/1992,50382.42,36
Justinn Darrington,16/07/1974,47187.72,32
Horace Jaze,22/08/1978,39430.21,19
Catlaina Plett,01/12/1998,46758.93,60
Arte Pietrzyk,13/09/1976,77103.79,0
Enid Cordon,04/04/1972,39601.84,3
Liliane Adamski,22/03/1988,61117.02,19
Etta Libbis,08/06/1987,20821.97,19
Dwayne Cranefield,31/08/1985,7283.41,15
Ronnica Kleinmann,23/09/1976,10548.98,17
Millie MacAlpyne,14/10/1986,11464.19,22
Dylan Bradd,07/11/1990,55063.45,5
Carleton Mollitt,21/12/1984,20879.8,9
Xaviera Farrier,21/02/1982,91358.4,8
Jordana Okenden,25/01/1976,36655.57,30
Godard Silverlock,25/10/1997,27724.22,41
Perceval Meads,24/09/1995,81556.32,20
Ainslie Purrier,15/01/1972,54682.26,43
Standford Tellenbach,05/02/1985,74237.15,30
Xenos Dankov,14/05/1978,57286.45,59
Odo Kendrew,16/12/1980,34848.8,10
Rafaellle McCarrell,07/12/1985,20755.16,47
Susannah Genney,03/11/1976,57940.68,14
Barnard Goullee,28/04/1985,25444.25,58
Genni Milkeham,20/04/1976,92431.31,17
Erminie Novotne,25/04/1980,81141.79,16
Meagan Bastie,02/07/1989,20854.65,5
Perrine Purvess,12/01/1986,27193.56,15
Bethany Leader,04/10/1976,2699.95,12
Bettina Greiswood,04/09/1993,26789.33,34
Joe Scandrick,30/06/1988,13100.07,38
Toby Farthin,06/03/1980,83902.39,34
Mariana Patis,18/08/1987,43818.33,23
Valentino De La Hay,21/02/1982,15137.17,47
Merle McClure,17/10/1972,5726.9,34
Towny Littlemore,22/09/1982,42659.86,14
Hartwell Ledrane,20/07/1977,4578.38,24
Paola Greenroad,11/04/1982,36290.35,17
Maryellen Barringer,20/08/1974,23686.65,58
Sheila-kathryn Idell,06/05/1995,11920.84,52
Imogen Stubbins,06/09/1990,29331.55,43
Wini Jansson,02/03/1981,62759.74,12
Archibaldo Presslie,20/04/1981,60894.24,19
Darrel Kencott,01/03/1979,9721.92,4
Elvera Asker,03/04/1989,3579.13,46
Giffer Howcroft,05/08/1997,46133.35,24
Engelbert Hawtry,10/11/1985,42617.78,19
Jeffry Gyrgorcewicx,17/05/1974,78794.93,10
Minnnie Banisch,12/06/1992,35505.81,18
Sanford Neads,03/06/1974,67160.19,30
Connie Yakov,18/05/1985,83609.24,22
Freddy Littlepage,26/11/1997,69378.9,26
Thaine Howford,10/02/1987,11845.56,3
Celestyn Westney,03/01/1978,14930.4,31
Faulkner Pero,02/08/1984,1480.32,22
Derril Brockest,26/03/1981,88814.4,12
Janna Pettigrew,29/05/1988,747.98,10
Coraline Earney,18/02/1972,75593.46,7
Irv Shulver,14/07/1996,70200.86,48
Beauregard Gooly,15/11/1992,52986.12,16
Kenyon Curedell,19/10/1971,3931.28,13
Morly Holleran,09/03/1983,81725.68,9
Damian Ginley,01/09/1987,1251.53,49
Jorgan Swiffan,09/10/1995,73593.37,38
Tracy Rouff,08/10/1994,37187.4,8
Danny Garfit,06/04/1977,19715.17,21
Zita Pilch,06/11/1983,75985.88,18
Elayne Jeremaes,18/05/1998,3095.05,47
Florencia Ugolini,05/10/1983,14481.89,0
Terry Constantine,21/01/1991,33342.22,41
Diana Ottery,14/08/1977,6427.71,16
Adelbert Sherrington,06/12/1982,249.75,50
Athena Isherwood,06/11/1976,69503.06,22
Sigvard Pickerill,25/07/1990,14100.6,26
Humphrey Kilbane,22/02/1991,32379.41,41
Bradan Georgeau,13/10/1973,32827.75,20
Maryann Parkes,22/02/1976,37099.48,59
Rebe Minthorpe,30/06/1995,97560.99,33
Darby Duckham,30/12/1989,41610.48,49
Kirsti Kristoffersson,08/12/1995,59773.4,28
Callie Cansfield,26/03/1991,54959.37,49
Jeanelle Roebottom,03/04/1997,81955.48,40
Emilie Ffrench,22/01/1983,21603.38,44
Mellisent Prestner,06/10/1998,30240.96,2
Letitia MacCombe,18/08/1981,90584.66,57
Mario Finders,01/10/1993,56776.28,14
Prent Keatch,09/09/1980,79731.09,30
Ortensia Holton,09/03/1999,82252.12,42
Genovera Croom,31/10/1979,43389.64,24
Felicdad Blackster,14/10/1998,56857.36,15
Shirley Faivre,12/08/1974,98934.35,24
Clem Ridgwell,08/11/1977,60209.43,49
Alyce Bigham,21/05/1991,89419.11,7
Merrily Brazenor,20/03/1983,68221.31,22
Aggi Durie,08/06/1986,44863.36,5
Tildy Osband,10/03/1990,47500.43,33
Ariana Bester,10/02/1984,96487.98,44
Celestine Beach,10/06/1994,53229.17,26
Jacinda Goshawke,01/07/1979,54466.87,48
Deva Healeas,26/06/1996,5081.58,31
Lydia Maffioni,21/05/1983,61460.63,12
Amity Ballinghall,14/04/1984,75778.99,53
Cybill Cannam,10/12/1978,42134.56,56
Stephanus Whitmore,10/09/1982,87323.72,58
Berkly Worgen,04/12/1985,32706.95,6
Wendel Leopard,13/02/1972,83263.56,40
Bil Dayley,17/07/1992,28033.18,5
Mattias Abdee,27/10/1986,9031.54,58
Bellina Hammerman,28/07/1975,50906.28,44
Melesa Pendell,06/07/1978,37208.43,25
Sheelagh Behrens,11/03/1999,12169.09,0
Dallas Kretschmer,28/03/1977,4192.47,29
Phillie Tagg,30/08/1980,51482.06,0
Monroe Cuffley,03/07/1981,97021,6
Ola Gledstane,04/06/1997,29053.37,13
Emily Hinksen,23/02/1986,39854.68,43
Meredithe Lofts,12/03/1993,25148.53,25
Binni Bussetti,25/11/1993,92151.34,43
Nalani Kidd,10/09/1983,20724.05,11
Kali Haffenden,10/11/1991,5601.1,11
Reed Vanyatin,27/09/1991,19554.51,30
Kipper Ferraresi,17/08/2000,49482.78,19
Analiese Goldis,24/02/1989,55417.57,2
Arline Schowenburg,27/09/1980,91890.47,47
Malorie Marxsen,16/11/1975,66741.79,31
Amalee Troker,04/07/1998,49527.55,36
Tamqrah Beadman,23/10/1978,60718.51,33
Had Mabbe,17/10/1986,32262.31,9
Shandee Pudden,28/11/1979,21318.22,35
Tann Zorener,28/06/1998,32482.29,50
Luci Dymick,16/11/1974,84341.3,36
Marleah Asbery,16/04/2000,60756.41,28
Carina Hampshaw,12/07/1974,74043.5,0
Fan O'Carran,17/06/1983,90718.28,2
Madlen Kaindl,10/03/1996,8220.36,17
Gallagher Cristofolo,10/07/1993,10442.45,29
Chick O' Ronan,26/07/1972,1376.1,38
Lazar Alenikov,03/09/1975,16106.61,17
Flo Danielsky,27/03/1977,76742.33,29
El Croston,14/02/1995,12964.1,0
Davon Sagg,06/12/1985,69938.29,56
Dania Byass,31/03/1976,85840.01,22
Kathye Thurlborn,19/03/1975,37975.15,43
Jo-ann Barnicott,27/06/1979,55989.85,51
Zitella Eloi,23/01/1991,81820.74,34
Jelene Scarbarrow,29/06/1980,85347.77,4
Angelica Blazy,20/07/1972,65206.57,49
Ozzy Hallede,22/11/1982,13528.14,8
Ambur Gallafant,12/01/1985,97651.99,7
Reider Haps,10/02/1989,47877.83,47
Ignazio Kalinowsky,10/07/1986,95113.86,34
Eydie Bridewell,27/09/1998,51024.89,41
Owen Pinfold,02/08/1990,12042.6,24
Fionnula Curtin,18/09/1975,46560.36,20
Wake Deneve,14/09/1997,32145.91,60
Erminia Soares,31/07/1998,10328.47,13
Halsey Barden,18/02/1990,33210.78,40
Clementine Caudrelier,05/04/1973,93736.38,14
Adella Petters,23/09/1992,38267.22,30
Sven Kitchingham,21/08/1993,61887.04,18
Theodosia Lowin,19/06/1986,54651.26,13
Westleigh Woloschinski,05/12/1976,46108.5,30
Rowney Boichat,29/09/1992,92204.26,25
Opaline MacIlory,09/09/1981,92979.1,55
Harlene Pinhorn,01/12/1980,70371.77,9
Ferrel De Freyne,13/11/1971,61293.35,26
Mariann Branston,21/12/1992,32081.67,22
Kimbra Redrup,17/04/1974,83861.85,15
Mellie Morando,15/08/1991,86120.6,19
Rozelle Fearnley,19/06/1993,98490.37,14
Adler Dumbare,02/01/1978,98476.69,29
Talia Breukelman,18/07/1998,80122.94,15
Kristyn Knevit,23/06/1999,18969.83,34
Ferdie Christoforou,14/06/1976,62826.12,28
Tammy Atkyns,04/05/1986,42864.54,1
Jaclin Dillingstone,02/09/1979,53305.93,17
Karylin Blinckhorne,31/05/1984,62113,38
Angus Sautter,11/12/1971,76471.36,25
Tim MacAlpin,23/06/1980,17035.52,12
Sadye Bow,07/05/1973,641.39,3
Welby Osborne,27/05/1991,5940.69,10
Emmye Lebbon,03/02/1976,14388.05,53
Liv Gwyn,18/06/1975,97110.03,7
Hayes Ohrt,28/07/1977,7036.46,4
Rosalie Rubert,16/06/1989,33229.12,18
Reeba Hindsberg,06/02/1975,66207.21,6
Haydon Feaver,17/08/1994,64881.5,20
Catarina Parley,07/07/1982,26519.32,10
Ethan Coolbear,21/01/1986,46578.9,45
Don Raatz,13/12/1976,43821.27,9
Gregory Honnicott,18/10/1986,42462.67,7
Jeana Farge,28/09/1989,43955.68,27
Teirtza Madrell,31/05/1995,45687.03,14
Steffi Jannex,11/04/1975,91469.43,7
Hurlee Baldacchi,20/07/1989,9443.6,37
Gun Danniel,17/02/1995,44376.03,24
Windy Mussett,05/11/1997,22391.35,18
Ryann Muzzullo,13/01/1975,12553.21,52
